0x79269c79e84ad6d9ed1b913e1fb30b26c8384629,291053785179156000000000,25,0x2afB5CfF63EB98c67eA5b88de612Fd5014b495E3,QmVYAUi1yRwViB3enhb8YkDh6u3kuwzmd4Huijoyf9M5qo
0xe7c2bc18aa6a289590487138dc96f9da971b952d,387588347648008000000,26,0x9DbeCEdBd4465ec00FBA91b954dA3d97aBe604BD,Qme1VVmccW5Ep2uXsbGeWdMzsEL8GwCrPPmU7MpepMNA58
0xc0a3af1d9643e240a474ccdbfa53b02fcd397acc,10219718457769600000000,27,0x0ca9c1031d4b7fe0BCaF8aE39B0ccd912ce30C18,QmZ51qrZib7Bg3eda71xFjiMFgndt5Vb8b9EFFy6Pnun1L
0xf06c79c4fa207df457295d81914ba74a7cac6bbb,84766791283727800000000,28,0xAe3178299910E121AA1026fF76470Cb7631C3Dc7,QmRDzuhosb4q8H69ib6JJrDUv9x8VDMeoucRYA61qnfiZA
0x0d09b99fdfbe0e937e3daab4f50eed2d39cfff50,457100142292670000000,29,0x635C8f4bb5b8EB5b0E11174E31e97f1B2B354c90,QmYLCQ95uC6uihVAVSACATRoD6rqH7FVYk4ira7UvcWWcn
0xd6d5c94b4c6e27590d119c94a0ebc6595d02f11a,1420730253034920000000,30,0x9E0614174B3cf1606bFf21B4947ca8B1fDC31899,QmTQYX4vSy8c8h1QhH1uyx2ibEeKPVduHwGSHcm86Vattw
0x3fb7a7aaf5bca21e51c5e0895703243d8ed63104,622396777631894000000,31,0x49988Cb9E8f5558257581758e79736068152b058,Qma8cA7fAwcF3GFVz7fVEs3kE8mNnw2zjd9mAYAk4zPF6H
0xb69d7f30ba4cdbcbd6656b4fe3e079e0954d59b3,5789040487561840000000,32,0x276685Ab7680aa49dAe07bbF0afbaeA90Bf61f43,Qmeg9crpJDGmhX2KTpd3fevQ7dFJGv9rtXkbMjomygnJfS
0x0b473ea097339f4e4dc002a42b7a9430db0ba1aa,400574572563626000000,33,0x6adFd37Fb1CF24Fa1b581A3D8C4E2007f90b581F,Qme4jWanBDh4G4hJwCgzKKgSHExabqNhK5XbpMP1YL4vuD
0x12afc6451f21feddeb1f732d6baa02684c258d9c,945627722499010000000,34,0x796663865Dd02Ab217efBe47D60458B1217908F5,QmPJdbTkzePzwvMhqX4SbMcur8wSGx6Skx6DDYWu8H26EU
0xa6d9a105163fc67a61f0a4d1d5c4032a1e51501b,468924808338169000000000,35,0x96A71fdf600eA5e8E0cc3786e5c781117a39E224,QmaKmuvMLEiSskdFLtNqZZnRmDKyvT9PDx5S1ZMtQpMsRk
0xcbfb60f6a39e9e5e79f48555de777b9aab19c99a,1873956156008400000000,36,0x9e0B780595848C338A038F91cA2811f57aC8CbcA,QmeVT3MxHQVAWKsnXZvsQK5ixow4sF8q1atvp3DMdMzBwE
0x2d8fc37354796ef2500fe87b0593060251b8ba86,2461300884482240000000,37,0x5C6Afe8Ea4d82ABf7DD829030239eA5ceD5C9de8,QmeGin6H1et4R1MXnKn27DuxpYR5vBqMu6hyFzNqNBAKfY
0xde698282e354705d609c0bc9067174160b3dd5e2,98562539431818400000000,38,0xC1B3D966fb562F0A5De659DE72f0cca8bAdcc6F7,QmPqnzk1X1qntzrZKZCrQXAKCf7JMsVTBhPD9w4nhsk4Do
0x0861df2e9a325d084409e433c5f7ce874def0111,2517158649024940000000,39,0xF14084eC3AC8aa62A8C6e8a99eC7fB2548c8eE31,QmVY7PKoffENPJq7pFqSyzWDFcooEHzBnwZxPKACjuNJ3E
0xd24107f89b246cdf0489483c16ab25094a233521,683402558526059000000,40,0x7dCF5BA5422c93bCe0b9291e1175aBfacc45701f,QmduPhEWpFuYVmUNei1eoKJhFRXuYFKs6D69Vv47ARMze4
0xff4b1c13a4f4eb28deb65d07b2a380849402a2a5,363647906510093000000,41,0x311CAa836c96201B8b8f64613D70738D1124C2B5,QmNtnxTazXyyrbsfzyRSrTRWffuYbRU8hXX2u4i9mKsCht
0x5aaacedf5a180e084d5ebac2e55ea484cf0d2780,36178638296286800000000,42,0x50182fE7ac6775C0ebcd3C84F41eF4F6f0Fd6424,QmXjLextSNd4k8ySUxMafCTwbF7PpqJbnd2iNg6T3enMaf
0xba28b4bdabedef7a9154b16387e7c456cf8184a3,4716191036961170000000,43,0x8AbbD962a01926aC1901a167BcD8a76126f95584,QmT9qjZroZhNnkD99BrPmDrgdthm7oyBX6wqv1iJf3FkAy
0x75fe3943a6c8866e1c41e1f35c74a9fb7a77b835,24638599196297200000000,44,0x353FcC068B288CcD5360Bea949DA94D7326eF34F,QmWVu9JPBmqydf1pBBS49y3CKE3KVrdsc6Gi2iBEFdQTSF
0x0f3c91dd4f416ab4d555da56bf83570cdcf796ac,19499015830213400000000,45,0x602c240698682e6410B95352B54EEa003F75732A,QmXdAMkAeu24xfKgmiHRCgwTWFncem4AqMiqD96om1iprA
0x87ef4cdea43bc27fe3fa64e73c257a841cbc0381,285166640386167000000,46,0x3F6e1cec2e34cefc2073703D3Dc63B16F70E6461,QmUdGuAzR5JHjr3nfoQddzx62jsvqcPSiX5xw6e58zCL29
0xd0b811b909affd5b7f3e1201d450da173796b7fb,2530691997831950000000,47,0x66c0307e0434499e95D98Eb8e6D4A846C64A085d,Qmase3to5Hbzbjo64erPWQcr7JZoX2b7c8QU4nNeXxCpWg
0xa6e63f1f1305597171e093195a0e28de882da740,43903572194732100000000,48,0x0dBF15f786Ea468194BfAd57F920432e460c12a8,QmNMS3fwj1tUN5a3kL1bb3AjiJqqgY5wCdq3goD4bJxed9
0x6ec7b4fec23015ed9daa8dbf0e3573da69e5d36e,54522787789291100000000,49,0xA9a017B299c123065302644DD481a2E3C2C5Cc51,QmYLEggdCx9V6wiht854sVVXpAjQufBJiP6rR62fwHQuuE
0x9c1dcb699e6af3ae59b7219e5ea7fef6d9fcf9c3,175633838999660000000000,50,0xcfbCA02f536308dE3dDa67D9a1e226611473c5A8,QmVJaU12foDYseW2uwt3Fou8yan4mktRjysQ1dKX2ADtkT
0x81e63427b2336bca62555e655a66655e0dad4c67,6031918920990250000000,51,0x60b15b1ABa5F920a988697f1f8eB6e71FD0A2a1E,QmP6RT6Eq18xEhM3L2xiac2Jq3hzEps9RHoGymS8u39g4y
